user_id,bike_id,date_removed,station_removed,date_arrived,station_arrived,action
163,207,12/11/10 17:58,81,12/11/10 18:21,47,A  
163,376,12/11/10 19:31,56,12/11/10 19:40,49,A  
163,626,22/11/10 17:59,84,22/11/10 18:11,47,A  
163,50,22/11/10 18:38,40,22/11/10 18:39,40,C  
163,941,22/11/10 18:39,40,22/11/10 18:55,84,A  
163,550,25/11/10 18:00,81,25/11/10 18:09,60,A  
163,266,27/11/10 18:53,84,27/11/10 19:01,60,A  
163,229,16/12/10 19:01,69,16/12/10 19:21,68,A  
163,671,17/12/10 16:13,81,17/12/10 16:20,84,A  
163,984,31/12/10 20:48,81,31/12/10 21:09,25,A  
163,338,03/02/11 19:17,81,03/02/11 19:24,64,A  
163,631,04/02/11 23:39,81,04/02/11 23:57,30,A  
163,142,09/02/11 19:36,60,09/02/11 19:43,71,A  
163,400,09/02/11 19:53,71,09/02/11 19:58,81,A  
163,1096,09/02/11 19:58,81,09/02/11 19:59,81,C  
163,630,09/02/11 19:59,81,09/02/11 20:00,81,C  
163,195,11/02/11 23:44,84,12/02/11 0:00,30,A  
163,57,13/02/11 0:17,84,13/02/11 0:32,30,A  
163,1287,14/02/11 19:14,81,14/02/11 19:18,69,A  
163,756,14/02/11 19:18,69,14/02/11 19:19,69,C  
163,323,19/02/11 23:48,81,20/02/11 0:03,30,A  
164,838,03/03/10 19:06,42,03/03/10 19:17,26,A  
164,906,04/03/10 9:26,26,04/03/10 9:35,42,A  
164,576,04/03/10 19:06,42,04/03/10 19:15,26,A  
164,315,05/03/10 9:00,26,05/03/10 9:10,42,A  
164,917,05/03/10 17:40,42,05/03/10 17:48,26,A  
164,815,08/03/10 8:50,26,08/03/10 8:53,26,A  
164,917,08/03/10 8:54,26,08/03/10 9:03,42,A  
164,137,08/03/10 19:10,42,08/03/10 19:29,26,A  
164,430,09/03/10 9:08,25,09/03/10 9:16,42,A  
164,64,09/03/10 17:16,26,09/03/10 17:32,42,A  
164,714,09/03/10 19:19,42,09/03/10 19:31,26,A  
164,480,10/03/10 8:50,26,10/03/10 9:00,42,A  
164,599,10/03/10 19:05,42,10/03/10 19:25,26,A  
164,79,11/03/10 8:57,26,11/03/10 9:04,42,A  
164,294,11/03/10 19:05,42,11/03/10 19:14,26,A  
164,32,12/03/10 9:10,26,12/03/10 9:19,42,A  
164,79,12/03/10 19:26,42,12/03/10 19:37,26,A  
164,343,16/03/10 9:54,26,16/03/10 10:05,42,A  
164,1009,17/03/10 10:02,26,17/03/10 10:09,42,A  
164,637,17/03/10 20:06,42,17/03/10 20:23,26,A  
164,47,18/03/10 10:00,26,18/03/10 10:07,42,A  
164,343,19/03/10 8:56,26,19/03/10 9:03,42,A  
164,263,19/03/10 20:28,38,19/03/10 20:41,26,A  
164,869,22/03/10 8:46,26,22/03/10 8:55,42,A  
164,37,22/03/10 19:11,42,22/03/10 19:28,26,A  
164,881,23/03/10 8:57,26,23/03/10 9:05,42,A  
164,276,24/03/10 12:33,42,24/03/10 12:40,36,A  
164,885,24/03/10 14:10,3,24/03/10 14:22,42,A  
164,479,24/03/10 16:31,38,24/03/10 16:40,42,A  
164,217,24/03/10 19:06,42,24/03/10 19:28,26,A  
164,497,25/03/10 8:55,26,25/03/10 9:03,42,A  
164,217,25/03/10 15:33,28,25/03/10 15:44,34,A  
164,1084,25/03/10 15:57,26,25/03/10 16:08,42,A  
164,728,29/03/10 8:53,26,29/03/10 9:03,42,A  
164,90,29/03/10 19:10,42,29/03/10 19:30,26,A  
164,733,31/03/10 13:51,38,31/03/10 13:55,28,A  
164,415,30/03/10 9:04,26,30/03/10 9:12,42,A  
164,687,30/03/10 16:17,38,30/03/10 16:34,42,A  
164,1029,30/03/10 20:21,28,30/03/10 20:50,26,A  
164,32,30/03/10 21:03,18,30/03/10 21:27,26,A  
164,614,31/03/10 8:56,26,31/03/10 9:05,42,A  
164,1148,31/03/10 13:47,46,31/03/10 13:49,38,A  
164,225,31/03/10 13:50,38,31/03/10 13:51,38,C  
164,254,31/03/10 13:55,28,31/03/10 13:55,28,C  
164,830,31/03/10 13:57,28,31/03/10 13:57,28,C  
164,635,31/03/10 14:38,28,31/03/10 14:46,42,A  
164,522,31/03/10 19:01,42,31/03/10 19:08,26,A  
164,122,05/04/10 9:42,26,05/04/10 9:49,42,A  
164,405,05/04/10 16:39,28,05/04/10 16:52,42,A  
164,1194,05/04/10 19:10,42,05/04/10 19:33,26,A  
164,659,06/04/10 8:52,26,06/04/10 9:01,42,A  
164,109,06/04/10 19:10,42,06/04/10 19:18,26,A  
164,187,07/04/10 9:07,26,07/04/10 11:30,42,A  
164,451,07/04/10 16:37,38,07/04/10 16:45,42,A  
164,711,07/04/10 20:22,28,07/04/10 20:31,26,A  
164,311,08/04/10 9:00,26,08/04/10 9:08,42,A  
164,902,08/04/10 15:38,42,08/04/10 15:45,38,A  
164,125,08/04/10 16:24,28,08/04/10 16:41,42,A  
164,405,08/04/10 19:03,42,08/04/10 19:14,26,A  
164,722,09/04/10 9:18,26,09/04/10 9:25,42,A  
164,804,09/04/10 19:05,42,09/04/10 19:14,26,A  
164,339,12/04/10 8:42,26,12/04/10 8:53,42,A  
164,948,12/04/10 19:07,42,12/04/10 19:18,26,A  
164,140,13/04/10 8:46,26,13/04/10 8:56,42,A  
164,1001,13/04/10 16:42,38,13/04/10 16:53,42,A  
164,413,13/04/10 21:21,13,13/04/10 21:30,26,A  
164,628,14/04/10 9:06,26,14/04/10 9:15,42,A  
164,628,14/04/10 18:58,42,14/04/10 19:08,26,A  
164,628,15/04/10 9:06,26,15/04/10 9:13,42,A  
164,637,15/04/10 19:02,42,15/04/10 19:12,26,A  
164,476,16/04/10 9:04,26,16/04/10 9:11,42,A  
164,12,16/04/10 18:59,42,16/04/10 19:13,26,A  
164,522,19/04/10 8:58,26,19/04/10 9:05,42,A  
164,899,19/04/10 20:19,28,19/04/10 20:26,26,A  
164,633,20/04/10 8:56,26,20/04/10 9:04,42,A  
164,463,20/04/10 16:41,38,20/04/10 16:53,42,A  
164,522,20/04/10 19:04,42,20/04/10 19:18,26,A  
164,935,21/04/10 8:53,26,21/04/10 9:01,42,A  
164,739,21/04/10 10:39,42,21/04/10 10:49,36,A  
164,1192,21/04/10 16:23,28,21/04/10 16:34,42,A  
164,1155,21/04/10 19:06,42,21/04/10 19:19,26,A  
164,634,22/04/10 9:04,26,22/04/10 9:12,42,A  
164,539,22/04/10 16:28,38,22/04/10 16:47,42,A  
164,230,22/04/10 18:59,42,22/04/10 19:08,26,A  
164,230,23/04/10 8:19,26,23/04/10 8:49,42,A  
164,225,23/04/10 16:04,42,23/04/10 16:13,28,A  
164,210,23/04/10 16:50,28,23/04/10 17:01,42,A  
164,453,23/04/10 19:05,42,23/04/10 19:17,26,A  
164,552,26/04/10 8:59,26,26/04/10 9:07,42,A  
164,1188,26/04/10 16:26,22,26/04/10 16:36,42,A  
164,718,26/04/10 20:18,38,26/04/10 20:30,26,A  
164,320,27/04/10 9:15,26,27/04/10 9:23,42,A  
164,913,27/04/10 12:36,51,27/04/10 12:44,34,A  
164,730,27/04/10 12:54,34,27/04/10 13:00,42,A  
164,906,27/04/10 19:03,42,27/04/10 19:14,26,A  
164,567,28/04/10 10:05,26,28/04/10 10:11,42,A  
164,441,28/04/10 19:03,42,28/04/10 19:23,26,A  
164,772,29/04/10 10:45,42,29/04/10 11:04,26,A  
164,838,29/04/10 14:03,26,29/04/10 14:11,42,A  
164,998,29/04/10 19:05,42,29/04/10 19:18,26,A  
164,582,30/04/10 8:53,26,30/04/10 9:01,42,A  
164,373,30/04/10 19:11,42,30/04/10 19:20,26,A  
164,916,03/05/10 8:53,26,03/05/10 9:01,42,A  
164,445,03/05/10 15:52,42,03/05/10 15:56,32,A  
164,1050,03/05/10 15:57,32,03/05/10 15:57,32,C  
164,181,03/05/10 19:02,42,03/05/10 19:12,26,A  
164,1005,04/05/10 8:54,26,04/05/10 9:04,42,A  
164,339,04/05/10 19:03,42,04/05/10 19:12,26,A  
164,339,05/05/10 9:13,26,05/05/10 9:21,42,A  
164,807,05/05/10 19:02,42,05/05/10 19:11,26,A  
164,593,06/05/10 8:57,26,06/05/10 9:05,42,A  
164,350,06/05/10 19:03,42,06/05/10 19:06,42,A  
164,984,06/05/10 19:14,42,06/05/10 19:24,26,A  
164,461,07/05/10 9:05,26,07/05/10 9:14,42,A  
164,568,07/05/10 16:29,28,07/05/10 16:36,42,A  
164,155,07/05/10 19:02,42,07/05/10 19:11,26,A  
164,695,10/05/10 8:56,26,10/05/10 9:06,42,A  
164,160,10/05/10 14:31,42,10/05/10 14:38,26,A  
164,194,11/05/10 9:14,26,11/05/10 9:22,42,A  
164,1176,11/05/10 19:10,42,11/05/10 19:21,26,A  
164,300,12/05/10 19:03,42,12/05/10 19:12,26,A  
164,1196,13/05/10 9:04,26,13/05/10 9:12,42,A  
164,1191,13/05/10 18:48,42,13/05/10 18:57,26,A  
164,289,14/05/10 9:08,26,14/05/10 9:16,42,A  
164,348,14/05/10 12:59,34,14/05/10 13:05,42,A  
164,854,14/05/10 17:20,28,14/05/10 17:26,46,A  
164,1103,14/05/10 19:13,42,14/05/10 20:26,42,A  
164,903,17/05/10 9:01,26,17/05/10 9:09,42,A  
164,750,17/05/10 15:39,42,17/05/10 15:48,28,A  
164,706,17/05/10 16:32,38,17/05/10 16:37,48,A  
164,255,17/05/10 19:06,42,17/05/10 19:15,26,A  
164,498,18/05/10 9:02,26,18/05/10 9:10,42,A  
164,261,18/05/10 16:26,39,18/05/10 16:45,42,A  
164,251,18/05/10 20:27,32,18/05/10 20:33,26,A  
164,42,19/05/10 8:54,26,19/05/10 9:03,42,A  
164,1172,19/05/10 15:30,17,19/05/10 17:43,17,A  
164,768,19/05/10 19:05,42,19/05/10 19:13,26,A  
164,220,20/05/10 9:00,26,20/05/10 9:07,42,A  
164,180,20/05/10 19:05,42,20/05/10 19:14,26,A  
164,177,21/05/10 9:09,26,21/05/10 9:16,42,A  
164,624,21/05/10 21:43,15,21/05/10 21:49,26,A  
164,658,24/05/10 8:54,26,24/05/10 8:58,26,A  
164,789,24/05/10 9:00,26,24/05/10 9:09,42,A  
164,482,24/05/10 16:43,38,24/05/10 16:52,42,A  
164,1087,24/05/10 19:23,51,24/05/10 19:33,26,A  
164,242,25/05/10 9:00,26,25/05/10 9:07,42,A  
164,1076,25/05/10 20:40,32,25/05/10 20:46,26,A  
164,677,26/05/10 10:08,26,26/05/10 10:16,42,A  
164,891,26/05/10 16:28,54,26/05/10 16:38,42,A  
164,891,26/05/10 19:09,42,26/05/10 19:17,26,A  
164,143,27/05/10 9:09,26,27/05/10 9:16,42,A  
164,75,27/05/10 15:21,19,27/05/10 15:30,42,A  
164,163,27/05/10 18:46,42,27/05/10 23:24,42,A  
164,97,28/05/10 8:56,26,28/05/10 9:04,42,A  
164,596,28/05/10 18:03,42,28/05/10 18:11,26,A  
164,899,29/05/10 12:25,27,29/05/10 12:59,27,A  
164,684,29/05/10 12:44,26,29/05/10 13:28,26,A  
164,1048,31/05/10 9:10,26,31/05/10 9:17,42,A  
164,1048,31/05/10 14:59,42,31/05/10 15:09,3,A  
164,144,31/05/10 15:21,3,31/05/10 15:27,34,A  
164,911,31/05/10 15:52,34,31/05/10 15:58,32,A  
164,166,31/05/10 16:45,32,31/05/10 16:51,42,A  
164,158,31/05/10 19:03,42,31/05/10 19:11,26,A  
164,278,01/09/10 8:40,26,01/09/10 8:46,42,A  
164,238,01/09/10 19:22,42,01/09/10 19:34,26,A  
164,257,02/09/10 8:38,26,02/09/10 8:47,42,A  
164,367,03/09/10 8:55,26,03/09/10 9:03,42,A  
164,516,03/09/10 19:13,42,03/09/10 19:22,26,A  
164,687,06/09/10 8:35,26,06/09/10 8:43,42,A  
164,333,06/09/10 20:31,38,06/09/10 20:40,26,A  
164,133,07/09/10 9:00,26,07/09/10 9:09,42,A  
164,204,07/09/10 19:01,42,07/09/10 19:10,26,A  
164,942,08/09/10 9:02,26,08/09/10 9:09,42,A  
164,955,01/06/10 8:57,26,01/06/10 8:59,26,C  
164,158,01/06/10 8:59,26,01/06/10 9:08,42,A  
164,730,01/06/10 19:15,42,01/06/10 19:23,26,A  
164,1032,02/06/10 9:13,26,02/06/10 9:14,26,C  
164,347,02/06/10 9:14,26,02/06/10 9:23,42,A  
164,771,02/06/10 15:18,20,02/06/10 15:31,42,A  
164,319,02/06/10 20:50,32,02/06/10 20:56,26,A  
164,1112,03/06/10 9:02,26,03/06/10 9:10,42,A  
164,752,03/06/10 21:03,13,03/06/10 21:11,26,A  
164,752,04/06/10 8:41,26,04/06/10 8:48,42,A  
164,951,04/06/10 14:37,42,04/06/10 14:44,28,A  
164,218,04/06/10 15:34,28,04/06/10 15:42,42,A  
164,290,07/06/10 8:54,26,07/06/10 9:01,42,A  
164,1185,07/06/10 10:11,37,07/06/10 10:16,42,A  
164,960,07/06/10 19:02,42,07/06/10 19:06,32,A  
164,721,07/06/10 20:24,32,07/06/10 20:29,26,A  
164,1015,08/06/10 9:03,26,08/06/10 9:10,42,A  
164,323,08/06/10 19:07,42,08/06/10 19:13,26,A  
164,1131,09/06/10 8:56,26,09/06/10 9:13,26,A  
164,49,09/06/10 9:04,26,09/06/10 9:12,42,A  
164,631,09/06/10 16:30,28,09/06/10 16:43,42,A  
164,261,09/06/10 19:03,42,09/06/10 19:12,26,A  
164,32,10/06/10 9:02,26,10/06/10 9:09,42,A  
164,64,10/06/10 15:33,42,10/06/10 15:38,32,A  
164,605,10/06/10 16:28,32,10/06/10 16:44,42,A  
164,97,10/06/10 19:04,42,10/06/10 19:11,26,A  
164,974,14/06/10 8:49,26,14/06/10 8:56,42,A  
164,300,15/06/10 8:54,26,15/06/10 9:02,42,A  
164,364,15/06/10 19:09,42,15/06/10 19:17,26,A  
164,837,16/06/10 9:06,25,16/06/10 11:44,42,A  
164,642,16/06/10 19:04,42,16/06/10 19:19,26,A  
164,841,17/06/10 9:11,26,17/06/10 9:19,42,A  
164,1139,17/06/10 19:02,42,17/06/10 19:12,26,A  
164,1130,18/06/10 9:07,26,18/06/10 9:14,42,A  
164,433,18/06/10 19:04,42,18/06/10 19:17,26,A  
164,1094,19/06/10 12:50,37,19/06/10 14:05,37,A  
164,567,21/06/10 9:01,26,21/06/10 9:08,42,A  
164,674,21/06/10 16:23,38,21/06/10 16:30,42,A  
164,1063,22/06/10 8:40,26,22/06/10 8:47,42,A  
164,520,22/06/10 19:03,42,22/06/10 19:10,26,A  
164,282,23/06/10 9:17,26,23/06/10 9:23,42,A  
164,648,23/06/10 16:16,38,23/06/10 16:29,42,A  
164,600,23/06/10 19:16,42,23/06/10 19:22,26,A  
164,673,24/06/10 9:02,26,24/06/10 9:02,26,C  
164,600,24/06/10 9:02,26,24/06/10 9:10,42,A  
164,148,24/06/10 15:22,20,24/06/10 15:33,42,A  
164,746,24/06/10 20:30,32,24/06/10 20:40,32,A  
164,7,25/06/10 8:49,26,25/06/10 8:58,42,A  
164,1136,25/06/10 14:58,42,25/06/10 15:02,38,A  
164,714,25/06/10 15:48,32,25/06/10 15:54,42,A  
164,714,25/06/10 19:04,42,25/06/10 19:13,26,A  
164,1116,28/06/10 10:04,26,28/06/10 10:13,42,A  
164,1183,28/06/10 20:31,38,28/06/10 20:42,26,A  
164,786,29/06/10 8:57,26,29/06/10 9:05,42,A  
164,1107,29/06/10 19:23,42,29/06/10 19:34,26,A  
164,307,30/06/10 9:02,26,30/06/10 9:09,42,A  
164,613,30/06/10 20:39,42,30/06/10 20:46,26,A  
164,401,01/07/10 9:04,26,01/07/10 9:14,42,A  
164,962,01/07/10 19:01,42,01/07/10 19:05,38,A  
164,186,02/07/10 19:27,38,02/07/10 19:39,26,A  
164,1155,04/07/10 11:42,26,04/07/10 13:28,26,A  
164,761,05/07/10 9:03,26,05/07/10 9:10,42,A  
164,984,05/07/10 19:14,42,05/07/10 19:28,26,A  
164,1179,06/07/10 9:06,26,06/07/10 9:21,42,A  
164,779,06/07/10 12:41,47,06/07/10 13:15,34,A  
164,358,07/07/10 8:59,26,07/07/10 14:41,26,A  
164,859,07/07/10 9:09,26,07/07/10 9:16,42,A  
164,987,07/07/10 12:32,42,07/07/10 13:05,42,A  
164,68,07/07/10 19:03,42,07/07/10 19:14,26,A  
164,866,08/07/10 9:27,26,08/07/10 9:38,42,A  
164,890,08/07/10 16:00,28,08/07/10 16:12,42,A  
164,420,08/07/10 17:31,42,08/07/10 17:40,26,A  
164,269,09/07/10 11:42,26,09/07/10 14:59,26,A  
164,602,09/07/10 11:49,26,09/07/10 17:17,26,A  
164,201,09/07/10 19:05,42,09/07/10 19:15,26,A  
164,429,12/07/10 8:58,26,12/07/10 9:05,42,A  
164,1098,12/07/10 16:03,28,12/07/10 16:13,42,A  
164,33,12/07/10 19:01,42,12/07/10 19:17,26,A  
164,143,13/07/10 9:07,26,13/07/10 9:14,42,A  
164,518,13/07/10 17:45,46,13/07/10 17:48,38,A  
164,292,13/07/10 18:04,42,13/07/10 18:17,42,A  
164,1173,13/07/10 20:30,28,13/07/10 20:40,26,A  
164,739,14/07/10 8:57,26,14/07/10 9:04,42,A  
164,1033,14/07/10 20:12,38,14/07/10 20:37,26,A  
164,1185,15/07/10 7:50,26,15/07/10 7:59,42,A  
164,147,15/07/10 15:41,38,15/07/10 15:55,42,A  
164,912,15/07/10 18:57,42,15/07/10 19:04,26,A  
164,235,16/07/10 8:56,26,16/07/10 9:03,42,A  
164,521,16/07/10 10:16,46,16/07/10 10:19,38,A  
164,360,16/07/10 12:14,34,16/07/10 12:19,42,A  
164,521,16/07/10 15:17,38,16/07/10 15:22,46,A  
164,600,16/07/10 19:09,42,16/07/10 19:13,38,A  
164,651,16/07/10 22:03,38,16/07/10 22:14,26,A  
164,1080,17/07/10 13:57,27,17/07/10 14:27,26,A  
164,1130,19/07/10 8:25,26,19/07/10 8:35,42,A  
164,788,19/07/10 19:02,42,19/07/10 19:10,26,A  
164,928,21/07/10 8:50,26,21/07/10 8:56,42,A  
164,928,21/07/10 19:01,42,21/07/10 19:08,26,A  
164,305,22/07/10 8:58,26,22/07/10 9:01,26,A  
164,581,22/07/10 9:04,26,22/07/10 9:12,42,A  
164,798,22/07/10 19:51,42,22/07/10 20:02,26,A  
164,599,23/07/10 9:18,26,23/07/10 9:25,42,A  
164,723,25/07/10 11:15,15,25/07/10 11:40,26,A  
164,1181,26/07/10 9:07,26,26/07/10 9:14,42,A  
164,40,26/07/10 16:18,38,26/07/10 16:30,42,A  
164,598,26/07/10 20:07,42,26/07/10 20:14,26,A  
164,663,27/07/10 9:20,26,27/07/10 9:32,42,A  
164,341,27/07/10 18:50,42,27/07/10 18:56,26,A  
164,345,28/07/10 9:04,26,28/07/10 9:11,42,A  
164,184,28/07/10 15:24,38,28/07/10 15:32,42,A  
164,562,29/07/10 9:04,26,29/07/10 9:12,42,A  
164,626,29/07/10 19:03,42,29/07/10 19:10,26,A  
164,395,02/08/10 8:49,26,02/08/10 8:57,42,A  
164,431,02/08/10 19:08,39,02/08/10 19:15,26,A  
164,862,03/08/10 9:03,26,03/08/10 9:10,42,A  
164,115,03/08/10 19:46,42,03/08/10 19:52,26,A  
164,1082,04/08/10 9:08,26,04/08/10 9:15,42,A  
164,1186,04/08/10 19:03,42,04/08/10 19:07,38,A  
164,1066,06/08/10 8:45,26,06/08/10 8:53,42,A  
164,76,06/08/10 13:57,42,06/08/10 14:00,38,A  
164,966,06/08/10 19:02,42,06/08/10 19:21,26,A  
164,287,09/08/10 8:54,26,09/08/10 9:02,42,A  
164,471,09/08/10 18:53,42,09/08/10 19:04,26,A  
164,1031,10/08/10 8:50,26,10/08/10 9:01,42,A  
164,462,10/08/10 11:05,42,10/08/10 11:16,6,A  
164,813,10/08/10 11:35,6,10/08/10 11:46,42,A  
164,201,10/08/10 15:29,28,10/08/10 15:42,46,A  
164,845,10/08/10 19:11,42,10/08/10 19:27,26,A  
164,57,11/08/10 9:12,26,11/08/10 9:18,42,A  
164,274,11/08/10 19:01,39,11/08/10 19:08,26,A  
164,216,12/08/10 8:39,26,12/08/10 8:47,42,A  
164,602,12/08/10 15:42,38,12/08/10 15:45,46,A  
164,832,12/08/10 19:16,42,12/08/10 19:24,26,A  
164,395,13/08/10 8:47,26,13/08/10 8:54,42,A  
164,202,24/08/10 8:32,26,24/08/10 8:40,42,A  
164,2,24/08/10 18:39,72,24/08/10 18:53,42,A  
164,665,24/08/10 19:16,42,24/08/10 19:24,26,A  
164,243,25/08/10 8:46,26,25/08/10 8:47,26,C  
164,665,25/08/10 8:47,26,25/08/10 8:58,38,A  
164,618,26/08/10 8:55,26,26/08/10 9:02,42,A  
164,366,26/08/10 11:41,42,26/08/10 11:52,46,A  
164,433,26/08/10 19:07,42,26/08/10 19:16,26,A  
164,746,27/08/10 9:04,26,27/08/10 9:12,42,A  
164,1014,27/08/10 14:24,42,27/08/10 14:38,42,A  
164,1176,27/08/10 18:08,42,27/08/10 18:16,26,A  
164,476,30/08/10 9:22,26,30/08/10 9:28,42,A  
164,815,30/08/10 15:39,42,30/08/10 15:42,38,A  
164,140,30/08/10 19:46,42,30/08/10 19:54,26,A  
164,372,31/08/10 8:40,26,31/08/10 8:47,42,A  
164,497,31/08/10 19:06,42,31/08/10 19:22,26,A  
164,949,08/09/10 19:04,42,08/09/10 19:14,26,A  
164,549,09/09/10 8:58,26,09/09/10 9:04,42,A  
164,335,09/09/10 19:01,42,09/09/10 19:08,26,A  
164,1044,10/09/10 8:41,26,10/09/10 8:49,42,A  
164,651,10/09/10 17:37,42,10/09/10 17:46,18,A  
164,645,13/09/10 8:57,26,13/09/10 9:03,42,A  
164,517,13/09/10 19:52,42,13/09/10 20:01,26,A  
164,569,14/09/10 8:54,29,14/09/10 8:57,42,A  
164,768,14/09/10 20:17,38,14/09/10 20:28,30,A  
164,850,20/09/10 8:48,26,20/09/10 8:55,42,A  
164,455,20/09/10 14:39,42,20/09/10 14:44,32,A  
164,537,20/09/10 15:19,32,20/09/10 15:24,42,A  
164,1188,20/09/10 19:04,42,20/09/10 19:12,26,A  
164,46,21/09/10 8:46,26,21/09/10 8:52,42,A  
164,489,21/09/10 19:07,42,21/09/10 19:20,26,A  
164,943,22/09/10 8:43,26,22/09/10 8:50,42,A  
164,168,22/09/10 19:03,42,22/09/10 19:08,36,A  
164,978,23/09/10 8:51,26,23/09/10 9:00,42,A  
164,71,23/09/10 19:02,42,23/09/10 19:10,26,A  
164,411,24/09/10 8:40,26,24/09/10 8:47,42,A  
164,0077PRUEBA,24/09/10 14:44,42,24/09/10 14:52,28,A  
164,360,24/09/10 15:35,38,24/09/10 15:44,46,A  
164,378,24/09/10 19:03,42,24/09/10 19:09,26,A  
164,1176,27/09/10 8:48,26,27/09/10 8:56,42,A  
164,1076,27/09/10 16:17,32,27/09/10 16:26,42,A  
164,817,27/09/10 19:20,42,27/09/10 19:28,26,A  
164,313,28/09/10 8:54,26,28/09/10 9:01,42,A  
164,589,28/09/10 16:47,32,28/09/10 16:52,42,A  
164,896,28/09/10 19:03,42,28/09/10 19:12,26,A  
164,657,28/09/10 19:21,26,28/09/10 19:46,26,A  
164,896,29/09/10 9:00,26,29/09/10 9:06,42,A  
164,749,29/09/10 19:03,42,29/09/10 19:12,26,A  
164,407,30/09/10 8:45,26,30/09/10 8:54,42,A  
164,125,30/09/10 18:12,42,30/09/10 18:19,34,A  
164,831,01/11/10 8:56,26,01/11/10 9:08,38,A  
164,678,01/11/10 19:09,38,01/11/10 19:24,26,A  
164,529,03/11/10 8:47,26,03/11/10 8:58,38,A  
164,169,03/11/10 19:34,38,03/11/10 19:47,18,A  
164,221,04/11/10 9:13,18,04/11/10 9:22,38,A  
164,1181,04/11/10 13:31,38,04/11/10 14:19,38,A  
164,909,04/11/10 20:09,32,04/11/10 20:18,18,A  
164,1042,05/11/10 9:04,18,05/11/10 9:14,38,A  
164,693,05/11/10 19:02,38,05/11/10 19:16,18,A  
164,463,08/11/10 8:47,18,08/11/10 8:58,38,A  
164,37,08/11/10 19:30,38,08/11/10 19:42,18,A  
164,545,09/11/10 9:06,18,09/11/10 9:11,14,A  
164,352,09/11/10 19:15,38,09/11/10 19:26,18,A  
164,696,10/11/10 9:30,18,10/11/10 9:40,38,A  
164,943,10/11/10 17:12,38,10/11/10 17:20,34,A  
164,1185,11/11/10 9:05,18,11/11/10 9:19,38,A  
164,271,01/10/10 8:49,26,01/10/10 8:57,42,A  
164,884,01/10/10 21:55,38,01/10/10 22:04,26,A  
164,107,04/10/10 9:00,26,04/10/10 9:06,42,A  
164,500,04/10/10 19:02,42,04/10/10 19:10,26,A  
164,608,05/10/10 8:42,26,05/10/10 8:50,42,A  
164,853,05/10/10 19:01,42,05/10/10 19:10,26,A  
164,121,06/10/10 8:43,26,06/10/10 8:50,42,A  
164,1179,06/10/10 18:59,42,06/10/10 19:08,26,A  
164,577,07/10/10 8:42,26,07/10/10 8:50,42,A  
164,1006,07/10/10 12:13,38,07/10/10 13:02,42,A  
164,175,07/10/10 19:58,38,07/10/10 20:10,26,A  
164,260,08/10/10 8:56,26,08/10/10 9:06,42,A  
164,21,08/10/10 19:18,38,08/10/10 19:31,27,A  
164,958,09/10/10 20:59,28,09/10/10 21:23,34,A  
164,886,11/10/10 8:47,26,11/10/10 8:58,38,A  
164,460,11/10/10 19:07,38,11/10/10 19:24,18,A  
164,843,12/10/10 8:52,26,12/10/10 9:02,38,A  
164,558,12/10/10 19:02,38,12/10/10 19:12,26,A  
164,558,13/10/10 8:59,26,13/10/10 9:07,46,A  
164,756,13/10/10 20:23,38,13/10/10 20:34,26,A  
164,453,14/10/10 9:09,26,14/10/10 9:17,38,A  
164,119,15/10/10 8:54,26,15/10/10 9:02,38,A  
164,1087,15/10/10 19:05,38,15/10/10 19:23,26,A  
164,907,18/10/10 8:50,18,18/10/10 9:00,38,A  
164,375,18/10/10 19:18,38,18/10/10 19:28,26,A  
164,1067,19/10/10 8:49,26,19/10/10 9:00,38,A  
164,559,19/10/10 19:04,38,19/10/10 19:26,26,A  
164,670,20/10/10 8:51,18,20/10/10 9:01,38,A  
164,602,20/10/10 10:40,38,20/10/10 11:12,38,A  
164,91,20/10/10 19:17,42,20/10/10 19:23,38,A  
164,455,20/10/10 20:26,32,20/10/10 20:36,18,A  
164,604,21/10/10 9:05,18,21/10/10 9:13,38,A  
164,330,21/10/10 19:05,38,21/10/10 19:14,26,A  
164,834,22/10/10 9:04,26,22/10/10 9:11,38,A  
164,1135,22/10/10 19:05,38,22/10/10 19:16,26,A  
164,871,25/10/10 8:57,26,25/10/10 9:06,38,A  
164,705,25/10/10 18:55,38,25/10/10 19:04,26,A  
164,430,26/10/10 8:58,26,26/10/10 9:07,38,A  
164,822,26/10/10 19:09,38,26/10/10 19:20,26,A  
164,668,27/10/10 8:50,26,27/10/10 8:58,38,A  
164,803,27/10/10 19:08,38,27/10/10 19:18,26,A  
164,317,28/10/10 9:16,26,28/10/10 9:26,38,A  
164,744,28/10/10 19:05,38,28/10/10 19:16,26,A  
164,665,29/10/10 10:24,26,29/10/10 10:32,38,A  
164,759,29/10/10 19:04,38,29/10/10 19:14,26,A  
164,976,11/11/10 19:56,38,11/11/10 20:06,18,A  
164,606,12/11/10 8:43,18,12/11/10 10:35,38,A  
164,79,12/11/10 18:56,38,12/11/10 19:07,18,A  
164,581,16/11/10 8:55,27,16/11/10 9:08,38,A  
164,1164,16/11/10 19:02,38,16/11/10 19:15,18,A  
164,339,17/11/10 9:40,18,17/11/10 9:49,38,A  
164,1082,17/11/10 17:14,38,17/11/10 17:53,38,A  
164,177,17/11/10 21:07,38,17/11/10 21:18,18,A  
164,771,18/11/10 8:59,18,18/11/10 9:08,38,A  
